% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = .1, localbirth = true, learnalg = r, lrate = .01, 

% Test Parameters:
%stayforage = [.1, .5, .9]
%learnalg = [r, n, b]
% 	Parameters		Results
Timestep	stayforage	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, .1, true, r, .01]
89000	.9	r	0.00562792780217218	0.48586902030173573	0.5002786323240052	0.9943720721625597	0.9981736828076706	0.9860259463218958	0.1187191011235955	0.1187191011235955	0.40362921348314607	615.0	371.0	14.0	
90000	.9	r	0.0033348556959287494	0.4849197539374751	0.5011927800705926	0.9966651442685295	0.9952603320393865	0.9744693749387613	0.11844444444444445	0.11844444444444445	0.40336666666666665	623.0	365.0	12.0	
91000	.9	r	2.962052180500786E-4	0.48489773517961915	0.5015903734274568	0.9997037947454743	0.9993935148650259	0.99699613886046	0.11732967032967033	0.11732967032967033	0.39904395604395604	624.0	367.0	9.0	
92000	.9	r	0.007848483093677019	0.4833634664697522	0.501789170105889	0.9921515168690044	0.9912887053272776	0.9842054006908073	0.11636956521739131	0.11636956521739131	0.39692391304347824	624.0	368.0	8.0	
93000	.9	r	2.7913826168479385E-5	0.484052277846454	0.498544055113873	0.9999720861359425	0.9997850881296414	0.9934121579346692	0.11544086021505376	0.11544086021505376	0.3939784946236559	624.0	369.0	7.0	
94000	.9	r	1.2705573393143146E-5	0.48409563893143626	0.49830139763285186	0.9999872943888518	0.9999854904156141	0.999800231933104	0.11426595744680851	0.11426595744680851	0.38978723404255317	627.0	367.0	6.0	
95000	.9	r	0.002701962605216353	0.4841092629096379	0.49796167715942224	0.997298037356479	0.9975436572280288	0.9963186502110899	0.11314736842105264	0.11314736842105264	0.3856842105263158	628.0	367.0	5.0	
96000	.9	r	6.597776173616311E-4	0.4843898731920106	0.49796167715942224	0.9993402223442333	0.9995439085157046	0.999949176102696	0.11203125	0.11203125	0.3816875	627.0	368.0	5.0	
97000	.9	r	0.03523688624300035	0.4854410545243719	0.4999881126244028	0.9647631137186815	0.9592171547096692	0.9999999999997637	0.11194845360824743	0.11194845360824743	0.37844329896907214	630.0	366.0	4.0	
98000	.9	r	0.020208662430599347	0.47890853194431027	0.4760955187522542	0.9797913375316664	0.9859921372548501	0.9836689734679043	0.11253061224489797	0.11253061224489797	0.38612244897959186	643.0	355.0	2.0	
99000	.9	r	0.009403480361396628	0.48038613969029964	0.4760955187522542	0.9905965196011217	0.9934094477046913	0.9999992949687396	0.11273737373737373	0.11273737373737373	0.3854949494949495	649.0	349.0	2.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, .9, true, n, .01]
0	.9	n	0.5	0.5	0.5	0.5	0.5	0.5	NaN	NaN	NaN	334.0	333.0	333.0	
1000	.9	n	0.04006344893004673	0.4966261201407866	0.4985419205018582	0.9599365510698905	0.9609504655500467	0.7470780065560715	0.202	0.202	0.662	328.0	348.0	324.0	
2000	.9	n	0.02911018831130364	0.49533628968685217	0.49858590443948275	0.9708898116886229	0.9710738415000235	0.8106480883759678	0.187	0.187	0.7575	330.0	358.0	312.0	
3000	.9	n	0.02440576173763913	0.4935139839133974	0.4993017562184464	0.975594238262341	0.9745803953391123	0.8540414124139324	0.17966666666666667	0.17966666666666667	0.7456666666666667	343.0	363.0	294.0	
4000	.9	n	0.02652320032953059	0.494017315208238	0.4974980400826438	0.9734767996704382	0.9780850458847136	0.8585903344250143	0.17025	0.17025	0.6345	360.0	358.0	282.0	
5000	.9	n	0.021342292895174128	0.4948835006621914	0.4966549606625447	0.9786577071048156	0.9779886079049032	0.8605812897582262	0.1678	0.1678	0.5608	366.0	361.0	273.0	
6000	.9	n	0.022874167586175456	0.49511704415074964	0.49564217544092937	0.9771258324137565	0.9769334203257688	0.86597195113907	0.16816666666666666	0.16816666666666666	0.5393333333333333	356.0	378.0	266.0	
7000	.9	n	0.023848330713237567	0.49525390770574496	0.49663570470750723	0.9761516692866791	0.9779658884407084	0.8641165602034908	0.16885714285714284	0.16885714285714284	0.5181428571428571	370.0	364.0	266.0	
8000	.9	n	0.01870154452886579	0.4959913829826384	0.4964451713520166	0.9812984554710485	0.9764276366354858	0.8809448858817003	0.167375	0.167375	0.475375	369.0	377.0	254.0	
9000	.9	n	0.024082658868295508	0.4948927558147586	0.4949260878405252	0.9759173411316205	0.9776233746972162	0.8692832136742237	0.17	0.17	0.47155555555555556	371.0	374.0	255.0	
10000	.9	n	0.02684136857180807	0.49251605512154323	0.49357558999475687	0.9731586314281082	0.9790664466593813	0.8746327057450454	0.1713	0.1713	0.4615	380.0	370.0	250.0	
11000	.9	n	0.023671304123113794	0.49276222068878806	0.49352388498356003	0.9763286958767535	0.9787479423422535	0.8936438953421452	0.17045454545454544	0.17045454545454544	0.4369090909090909	394.0	380.0	226.0	
12000	.9	n	0.021927406305742136	0.49259815476907015	0.4914277581523885	0.9780725936941443	0.9788060650747551	0.905669021371344	0.16891666666666666	0.16891666666666666	0.43125	388.0	387.0	225.0	
13000	.9	n	0.0198085379206567	0.49346270982749824	0.492140877128206	0.9801914620792479	0.9698887545321997	0.8889949572163934	0.16684615384615384	0.16684615384615384	0.41407692307692306	390.0	387.0	223.0	
14000	.9	n	0.01496786176133226	0.49382672290622875	0.4914198738813487	0.9850321382385901	0.9822026959685326	0.8966432851084244	0.16442857142857142	0.16442857142857142	0.41764285714285715	392.0	397.0	211.0	
15000	.9	n	0.021033980341798625	0.4921579146063161	0.4902178970625799	0.9789660196581411	0.9791522820901776	0.8926396710455984	0.16293333333333335	0.16293333333333335	0.4406	405.0	391.0	204.0	
16000	.9	n	0.01614598425782637	0.49182855821138854	0.49181058021254115	0.9838540157421265	0.9808591159994652	0.9018246241402235	0.1620625	0.1620625	0.4441875	412.0	386.0	202.0	
17000	.9	n	0.016971721705269067	0.4934147527306986	0.49202402073210444	0.983028278294656	0.9778956878212507	0.9030804884415308	0.15947058823529411	0.15947058823529411	0.426	405.0	402.0	193.0	
18000	.9	n	0.021986431308242335	0.49245583507890045	0.49160047437891596	0.9780135686917015	0.9810870857422654	0.8640431114022805	0.16055555555555556	0.16055555555555556	0.42844444444444446	415.0	394.0	191.0	
19000	.9	n	0.021596477341011784	0.4930441316529105	0.49142003136484197	0.978403522658932	0.977734467127471	0.8874408793084164	0.16078947368421054	0.16078947368421054	0.42478947368421055	418.0	391.0	191.0	
20000	.9	n	0.024439288124068963	0.4913899541082258	0.4919844327669812	0.9755607118758834	0.9785615726341431	0.8903714307653247	0.1597	0.1597	0.4217	429.0	388.0	183.0	
21000	.9	n	0.02709637176825933	0.49238657518901857	0.4932304566572153	0.9729036282316483	0.9765559433847643	0.8639237521433535	0.16080952380952382	0.16080952380952382	0.41314285714285715	434.0	397.0	169.0	
22000	.9	n	0.02901642395688574	0.48625273507043476	0.49557124393968915	0.970983576043029	0.9773715986855923	0.8717200477656633	0.16268181818181818	0.16268181818181818	0.46486363636363637	442.0	380.0	178.0	
23000	.9	n	0.016898066663136143	0.487334300738253	0.4939440584374789	0.9831019333367986	0.9789023698834254	0.8797871226470123	0.1614782608695652	0.1614782608695652	0.4622608695652174	433.0	387.0	180.0	
24000	.9	n	0.02291449144185204	0.48859991951185827	0.4932992309908067	0.9770855085580402	0.9777160106398946	0.8816171483159081	0.16204166666666667	0.16204166666666667	0.45679166666666665	438.0	385.0	177.0	
25000	.9	n	0.02275203582183839	0.48862121276341514	0.49601388036433947	0.977247964178058	0.9766755966443569	0.8735951053252858	0.16104	0.16104	0.45152	440.0	388.0	172.0	
26000	.9	n	0.027396356733101344	0.48938049378299797	0.4954519992301258	0.9726036432667889	0.9716446134051505	0.8597229431780372	0.16365384615384615	0.16365384615384615	0.4492307692307692	434.0	393.0	173.0	
27000	.9	n	0.0291997527217661	0.4904794009302819	0.4977519882909832	0.970800247278125	0.9779456362039993	0.8653116985939994	0.1638148148148148	0.1638148148148148	0.43992592592592594	439.0	386.0	175.0	
28000	.9	n	0.024724610513140795	0.4897376284948788	0.4983905577275779	0.9752753894867696	0.9752713169984047	0.8710956558131665	0.16439285714285715	0.16439285714285715	0.4335357142857143	430.0	396.0	174.0	
29000	.9	n	0.02570894548406349	0.4873011109858388	0.49544791788257236	0.9742910545158611	0.9716874378988192	0.8924622684718044	0.16503448275862068	0.16503448275862068	0.46479310344827585	418.0	405.0	177.0	
30000	.9	n	0.02556439080342224	0.4867694056648141	0.4960126764643016	0.9744356091965051	0.969994393854307	0.9009783016733288	0.16576666666666667	0.16576666666666667	0.47246666666666665	430.0	393.0	177.0	
31000	.9	n	0.023827132168194032	0.48819560256215844	0.49455117667988596	0.976172867831708	0.9798443219444813	0.9165634339660396	0.1658709677419355	0.1658709677419355	0.4676451612903226	443.0	387.0	170.0	
32000	.9	n	0.023359659818756706	0.4877054778894568	0.4958517819681291	0.9766403401811896	0.9777368299026102	0.9166954716135761	0.1649375	0.1649375	0.46421875	430.0	407.0	163.0	
33000	.9	n	0.021237815352350014	0.4877441100786132	0.4947084299943666	0.9787621846475582	0.9810084058354782	0.9038337083699579	0.16466666666666666	0.16466666666666666	0.4583030303030303	424.0	407.0	169.0	
34000	.9	n	0.023767033877378798	0.487502672284668	0.4951543459958674	0.9762329661225316	0.9736773442566332	0.8976856853368117	0.1643529411764706	0.1643529411764706	0.45585294117647057	427.0	406.0	167.0	
35000	.9	n	0.02661653411888054	0.48995019044105614	0.49410680620633374	0.9733834658810345	0.9714956238894288	0.8963789645985638	0.1646	0.1646	0.45057142857142857	419.0	421.0	160.0	
36000	.9	n	0.02179037950157179	0.4895959624900396	0.4938998830410191	0.9782096204983541	0.9814370842801297	0.909960031897341	0.16461111111111112	0.16461111111111112	0.44819444444444445	430.0	416.0	154.0	
37000	.9	n	0.021630091657290573	0.4904380916109418	0.49591144361305545	0.9783699083426508	0.9766033820986123	0.8999649420664168	0.16445945945945947	0.16445945945945947	0.45213513513513515	448.0	414.0	138.0	
38000	.9	n	0.021689030136911234	0.49050471795269296	0.4950998300900764	0.9783109698630441	0.9799674209047748	0.8925364598846662	0.16494736842105262	0.16494736842105262	0.4463684210526316	441.0	415.0	144.0	
39000	.9	n	0.017817822354588914	0.4900618180286251	0.4939684643710682	0.9821821776453589	0.975328654990368	0.9179563610334661	0.1641794871794872	0.1641794871794872	0.44335897435897437	422.0	433.0	145.0	
40000	.9	n	0.023593668398815198	0.4917306592064343	0.4921357325936382	0.9764063316011136	0.9795571074491219	0.9062639942299346	0.16425	0.16425	0.44165	438.0	421.0	141.0	
41000	.9	n	0.01775899267815307	0.4912312088325295	0.49210663246955416	0.9822410073217194	0.9858968351065753	0.9286861513093007	0.16241463414634147	0.16241463414634147	0.4352682926829268	447.0	433.0	120.0	
42000	.9	n	0.01873578470428996	0.4917209826536969	0.49194580582024955	0.9812642152955824	0.9800318493833567	0.9158406841044968	0.16138095238095237	0.16138095238095237	0.4272619047619048	452.0	443.0	105.0	
43000	.9	n	0.01921117683897243	0.4922541894826631	0.49222279535052205	0.9807888231608519	0.9816662881692702	0.9182064083342064	0.16027906976744186	0.16027906976744186	0.4208837209302326	450.0	446.0	104.0	
44000	.9	n	0.014268188147597338	0.49248605754082087	0.4917384147949139	0.9857318118522062	0.9888267837225245	0.9181083393413236	0.15831818181818183	0.15831818181818183	0.4152954545454545	448.0	456.0	96.0	
45000	.9	n	0.014072289433981046	0.49284130312076074	0.4950050715350084	0.9859277105658142	0.9848192610488582	0.9039750840145154	0.15777777777777777	0.15777777777777777	0.4146	456.0	441.0	103.0	
46000	.9	n	0.02165239477387992	0.49168937891112696	0.4904819246101858	0.9783476052259311	0.9755948039032342	0.8827617638709061	0.158	0.158	0.4251086956521739	443.0	447.0	110.0	
47000	.9	n	0.018077240753214572	0.49270240337662213	0.49299396449079835	0.9819227592465972	0.9835769751137815	0.9033733389579701	0.15685106382978722	0.15685106382978722	0.41714893617021276	447.0	454.0	99.0	
48000	.9	n	0.02030896220066147	0.48964472001004733	0.49406588204834256	0.9796910377991861	0.9771074499616061	0.9025508686851489	0.15664583333333335	0.15664583333333335	0.4251666666666667	464.0	429.0	107.0	
49000	.9	n	0.02532100822997594	0.48871132966379127	0.49296401573511417	0.9746789917698636	0.9710371978842492	0.8984998075170142	0.15732653061224489	0.15732653061224489	0.4342857142857143	463.0	429.0	108.0	
50000	.9	n	0.015652098077975053	0.48867400656688426	0.49052351278437945	0.9843479019218621	0.9855135300432968	0.9155971669410329	0.15598	0.15598	0.43136	455.0	434.0	111.0	
51000	.9	n	0.019846250166898036	0.4887476539148199	0.49208541909568077	0.9801537498329044	0.975920768224511	0.9091577603073407	0.15543137254901962	0.15543137254901962	0.43105882352941177	460.0	430.0	110.0	
52000	.9	n	0.01776131566500664	0.4909465707707141	0.4931027951304978	0.9822386843347699	0.9835222930132309	0.9260167512451964	0.15459615384615386	0.15459615384615386	0.4256923076923077	472.0	431.0	97.0	
53000	.9	n	0.026297373704074218	0.4872070354752617	0.4946821463455464	0.9737026262956596	0.9689817636951975	0.8918175658193291	0.15533962264150944	0.15533962264150944	0.4316792452830189	439.0	459.0	102.0	
54000	.9	n	0.020157191415312446	0.4888561080425026	0.49248775262199757	0.9798428085844725	0.9815014845142053	0.9049436290427191	0.1557037037037037	0.1557037037037037	0.4302592592592593	437.0	458.0	105.0	
55000	.9	n	0.02801919938808991	0.4873062077411848	0.49221147890324174	0.9719808006117231	0.9772217243046519	0.9090038573636477	0.15583636363636363	0.15583636363636363	0.43667272727272727	441.0	453.0	106.0	
56000	.9	n	0.02082166986154347	0.4866463308930542	0.4913638297368385	0.9791783301381832	0.9789227294346968	0.9042864429519722	0.15626785714285715	0.15626785714285715	0.4375178571428571	422.0	473.0	105.0	
57000	.9	n	0.022491728566354337	0.4872282483105762	0.49024688614991097	0.9775082714333799	0.9761195479523763	0.9156312201323598	0.15549122807017543	0.15549122807017543	0.4378245614035088	417.0	478.0	105.0	
58000	.9	n	0.017458460377484407	0.4852960772027019	0.4931667730959584	0.9825415396222826	0.9724295313189235	0.9046817536287375	0.15560344827586206	0.15560344827586206	0.4405	414.0	483.0	103.0	
59000	.9	n	0.015741898170602002	0.4865585580102663	0.49190067685587324	0.9842581018291678	0.9812106907072835	0.9114047443281217	0.1551186440677966	0.1551186440677966	0.4388305084745763	405.0	494.0	101.0	
60000	.9	n	0.016778154161857663	0.48712744688194165	0.4950265718030483	0.9832218458378443	0.9827968565480958	0.9090557616074482	0.15456666666666666	0.15456666666666666	0.43333333333333335	385.0	515.0	100.0	
61000	.9	n	0.020904643006213572	0.4867103951939231	0.4954213522977809	0.9790953569934467	0.9768815345166456	0.8790451272439375	0.15477049180327868	0.15477049180327868	0.43601639344262294	377.0	520.0	103.0	
62000	.9	n	0.018708019923269717	0.48610179084708893	0.4941386900029777	0.981291980076437	0.9818724522736807	0.8975457154737341	0.15430645161290324	0.15430645161290324	0.43338709677419357	392.0	509.0	99.0	
63000	.9	n	0.017905044939421202	0.4856719229006731	0.4970911384516231	0.9820949550602832	0.9826764123699233	0.9185424407702921	0.1537936507936508	0.1537936507936508	0.43314285714285716	393.0	506.0	101.0	
64000	.9	n	0.013528472631896323	0.486046619522067	0.49806282254586487	0.986471527367789	0.9849987819444026	0.9122762995059671	0.15309375	0.15309375	0.431109375	393.0	507.0	100.0	
65000	.9	n	0.019562013550620993	0.48479437763068745	0.5029685937539655	0.9804379864490884	0.977670854626328	0.8950157945778185	0.15255384615384615	0.15255384615384615	0.4343230769230769	399.0	506.0	95.0	
66000	.9	n	0.020893976906950627	0.48104948615963805	0.5036993254080914	0.9791060230927487	0.9770775017815361	0.874354534105004	0.15225757575757576	0.15225757575757576	0.44507575757575757	386.0	520.0	94.0	
67000	.9	n	0.02289761601343447	0.48231726414291964	0.5037296747453073	0.9771023839862794	0.9797349517957158	0.8998925154013077	0.15201492537313432	0.15201492537313432	0.44183582089552237	392.0	517.0	91.0	
68000	.9	n	0.010623166689273553	0.48251481869801766	0.5038211231092807	0.9893768333104975	0.9886841017471053	0.8827661709260165	0.15113235294117647	0.15113235294117647	0.43779411764705883	408.0	499.0	93.0	
69000	.9	n	0.006648229586062202	0.48247970789219036	0.5032795536339071	0.9933517704137041	0.9932090284924733	0.9141780189858777	0.14904347826086956	0.14904347826086956	0.43144927536231886	409.0	498.0	93.0	
70000	.9	n	0.008811391900477469	0.4834477710384402	0.5033838698236667	0.991188608099275	0.9923472628280957	0.9271895287662265	0.1474	0.1474	0.42557142857142854	411.0	498.0	91.0	
71000	.9	n	0.005026809618845814	0.48366452722646547	0.5033838698236667	0.9949731903809245	0.9952276080204804	0.9475374082139497	0.14538028169014083	0.14538028169014083	0.4198169014084507	411.0	498.0	91.0	
72000	.9	n	0.017165052933881552	0.4847956262342372	0.5042382533151654	0.9828349470658254	0.9820702655940441	0.9124874204259548	0.1448611111111111	0.1448611111111111	0.4147638888888889	403.0	511.0	86.0	
73000	.9	n	0.019174675290743997	0.4842976784049517	0.5062526709478647	0.9808253247089779	0.9797039875049477	0.892505521187759	0.14489041095890412	0.14489041095890412	0.4177397260273973	398.0	520.0	82.0	
74000	.9	n	0.019573492273366012	0.48611156357171353	0.5033989954955279	0.980426507726358	0.9795949108741615	0.8808063294996245	0.14536486486486486	0.14536486486486486	0.41824324324324325	392.0	524.0	84.0	
75000	.9	n	0.021509982125691395	0.4853461604627108	0.5049863559157779	0.9784900178740167	0.9762199955044273	0.8713199396986718	0.14498666666666668	0.14498666666666668	0.41892	406.0	509.0	85.0	
76000	.9	n	0.022044268557160338	0.48655864864895415	0.5048249366491621	0.9779557314424623	0.9741764820060487	0.8487889662086244	0.1459078947368421	0.1459078947368421	0.4181184210526316	374.0	541.0	85.0	
77000	.9	n	0.020474089030641438	0.4886778469399427	0.5030912372800396	0.979525910969011	0.9795922850129143	0.8890110816063403	0.14574025974025975	0.14574025974025975	0.415025974025974	375.0	542.0	83.0	
78000	.9	n	0.028539533655518867	0.4895849223554062	0.5029337414431597	0.9714604663441359	0.9737187032106608	0.8716608354734626	0.1462051282051282	0.1462051282051282	0.4166410256410256	390.0	531.0	79.0	
79000	.9	n	0.034209497778799954	0.49095614473458266	0.498325150497807	0.9657905022208036	0.9727244793681744	0.8612453145493684	0.1469620253164557	0.1469620253164557	0.4150126582278481	371.0	555.0	74.0	
80000	.9	n	0.02907843203394913	0.4898616788835274	0.5008391594060769	0.9709215679656481	0.9740661318314688	0.85483509727136	0.1475625	0.1475625	0.4170875	377.0	554.0	69.0	
81000	.9	n	0.02543432994809313	0.4904692674119908	0.4989515521406156	0.9745656700515278	0.9808043425352208	0.8743113939476006	0.1474814814814815	0.1474814814814815	0.4169382716049383	372.0	560.0	68.0	
82000	.9	n	0.02024614137303744	0.48814019056355834	0.4999265303588284	0.9797538586265565	0.9783905730070569	0.896985446692461	0.14715853658536585	0.14715853658536585	0.4225853658536585	360.0	570.0	70.0	
83000	.9	n	0.010261661375194263	0.489285651308511	0.5016812117279875	0.9897383386244384	0.9880057455518635	0.9331339718667706	0.1461686746987952	0.1461686746987952	0.41797590361445786	354.0	572.0	74.0	
84000	.9	n	0.016105077213549934	0.4886527636481492	0.5046551990251124	0.9838949227861222	0.9811442182273596	0.9198454785800394	0.14545238095238094	0.14545238095238094	0.41578571428571426	354.0	571.0	75.0	
85000	.9	n	0.021550367194632283	0.4897953037973445	0.5016820534965669	0.9784496328050136	0.9784322100413975	0.8979107897012216	0.14576470588235294	0.14576470588235294	0.41468235294117645	350.0	575.0	75.0	
86000	.9	n	0.018194100393193604	0.49023707732754535	0.5004846513686952	0.9818058996064268	0.9801524030807084	0.8910173157768065	0.1458953488372093	0.1458953488372093	0.4112790697674419	332.0	603.0	65.0	
87000	.9	n	0.025675278124816143	0.49065146415712907	0.4998740454160647	0.9743247218747136	0.9743463370720332	0.8576891708596497	0.14642528735632185	0.14642528735632185	0.4144137931034483	307.0	628.0	65.0	
88000	.9	n	0.020648274559804905	0.489716728719693	0.4975027012083018	0.9793517254397415	0.9781652572217292	0.8916383874174498	0.14656818181818182	0.14656818181818182	0.4183409090909091	320.0	622.0	58.0	
89000	.9	n	0.020798924750075602	0.4885944459397156	0.49575315971054346	0.9792010752494843	0.9806105958465345	0.880362931316563	0.1460112359550562	0.1460112359550562	0.41820224719101123	327.0	616.0	57.0	
90000	.9	n	0.019434491321907155	0.48859795270553963	0.4951554688906835	0.9805655086776344	0.9827345390108746	0.9135970500116355	0.1456222222222222	0.1456222222222222	0.41713333333333336	334.0	615.0	51.0	
91000	.9	n	0.014086482804780373	0.4888740509621191	0.49543247823046016	0.985913517194764	0.9835731978174049	0.9238260201101807	0.14494505494505494	0.14494505494505494	0.41545054945054943	326.0	624.0	50.0	
92000	.9	n	0.01566962146198977	0.49026762675857694	0.4945347305281679	0.9843303785374882	0.9831282451921195	0.9330779909733525	0.14495652173913043	0.14495652173913043	0.41493478260869565	316.0	634.0	50.0	
93000	.9	n	0.014352113878205505	0.49142227439586356	0.49709155735430505	0.9856478861213114	0.9799844035264337	0.9204648869993425	0.14497849462365592	0.14497849462365592	0.4134408602150538	336.0	618.0	46.0	
94000	.9	n	0.022264377774351012	0.486170661441681	0.4982029258010418	0.9777356222251836	0.9752015154734545	0.9111758579727859	0.14517021276595746	0.14517021276595746	0.42304255319148937	349.0	602.0	49.0	
95000	.9	n	0.01839135557474988	0.4852700114791476	0.48957943487250144	0.9816086444247747	0.9824756057386728	0.9259873925836164	0.14487368421052632	0.14487368421052632	0.4240315789473684	362.0	587.0	51.0	
96000	.9	n	0.01941564533760296	0.4872414706493627	0.4879743627650777	0.9805843546619438	0.9820978505696321	0.9384422738152607	0.14454166666666668	0.14454166666666668	0.4224583333333333	367.0	587.0	46.0	
97000	.9	n	0.028936435932037402	0.48880018395528857	0.4833305332445037	0.9710635640674845	0.9782871484444237	0.933671225908361	0.14412371134020618	0.14412371134020618	0.41909278350515466	357.0	601.0	42.0	
98000	.9	n	0.020060173542006784	0.48985952432067026	0.4833010715330862	0.9799398264574747	0.9803217483224066	0.9294079232867217	0.14419387755102042	0.14419387755102042	0.4158265306122449	342.0	613.0	45.0	
99000	.9	n	0.018187227261168448	0.48622633087937783	0.4834837077288369	0.9818127727383679	0.9799591877726312	0.9380107049312838	0.14374747474747473	0.14374747474747473	0.4211919191919192	348.0	607.0	45.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, .9, true, b, .01]
0	.9	b	0.5	0.5	0.5	0.5	0.5	0.5	NaN	NaN	NaN	334.0	333.0	333.0	
1000	.9	b	0.0	0.46048632218844987	0.4538690476190476	1.0	1.0	1.0	0.182	0.182	1.803	335.0	329.0	336.0	
2000	.9	b	0.001557632398753894	0.4343283582089552	0.436046511627907	0.9984423676012462	1.0	1.0	0.157	0.157	1.534	321.0	335.0	344.0	
3000	.9	b	0.001607717041800643	0.4190751445086705	0.4271137026239067	0.9983922829581994	1.0	1.0	0.16433333333333333	0.16433333333333333	1.4693333333333334	311.0	346.0	343.0	
4000	.9	b	0.0	0.4199438202247191	0.4298507462686567	1.0	1.0	0.9985074626865672	0.162	0.162	1.33225	309.0	356.0	335.0	
5000	.9	b	0.0	0.40437158469945356	0.4255952380952381	1.0	1.0	1.0	0.157	0.157	1.292	298.0	366.0	336.0	
6000	.9	b	0.0	0.4007936507936508	0.4299363057324841	1.0	1.0	1.0	0.148	0.148	1.1531666666666667	308.0	378.0	314.0	
7000	.9	b	0.0	0.38372093023255816	0.4185667752442997	1.0	0.9987080103359173	1.0	0.1482857142857143	0.1482857142857143	1.1568571428571428	306.0	387.0	307.0	
8000	.9	b	0.0	0.39948453608247425	0.4116666666666667	1.0	1.0	1.0	0.14175	0.14175	1.12525	312.0	388.0	300.0	
9000	.9	b	0.0	0.40554156171284633	0.42	1.0	1.0	1.0	0.13666666666666666	0.13666666666666666	1.0382222222222222	303.0	397.0	300.0	
10000	.9	b	0.0	0.397172236503856	0.41089108910891087	1.0	1.0	1.0	0.1343	0.1343	1.0304	308.0	389.0	303.0	
11000	.9	b	0.0	0.4082687338501292	0.4217252396166134	1.0	1.0	1.0	0.13136363636363638	0.13136363636363638	0.9513636363636364	300.0	387.0	313.0	
12000	.9	b	0.0	0.4075520833333333	0.41823899371069184	1.0	1.0	1.0	0.12533333333333332	0.12533333333333332	0.8838333333333334	298.0	384.0	318.0	
13000	.9	b	0.0	0.4092071611253197	0.41147540983606556	1.0	1.0	1.0	0.12507692307692309	0.12507692307692309	0.8850769230769231	304.0	391.0	305.0	
14000	.9	b	0.0	0.4157754010695187	0.42483660130718953	1.0	1.0	1.0	0.12778571428571428	0.12778571428571428	0.8437142857142857	320.0	374.0	306.0	
15000	.9	b	0.0	0.4166666666666667	0.4320388349514563	1.0	1.0	1.0	0.12786666666666666	0.12786666666666666	0.8322	331.0	360.0	309.0	
16000	.9	b	0.0	0.4095890410958904	0.42524916943521596	1.0	1.0	1.0	0.12775	0.12775	0.7969375	334.0	365.0	301.0	
17000	.9	b	0.0	0.3973333333333333	0.4186046511627907	1.0	1.0	1.0	0.1302941176470588	0.1302941176470588	0.8591764705882353	324.0	375.0	301.0	
18000	.9	b	0.0	0.39617486338797814	0.43344155844155846	1.0	1.0	1.0	0.12816666666666668	0.12816666666666668	0.8301111111111111	326.0	366.0	308.0	
19000	.9	b	0.0	0.3641304347826087	0.42765273311897106	1.0	1.0	1.0	0.12763157894736843	0.12763157894736843	0.8979473684210526	321.0	368.0	311.0	
20000	.9	b	0.0	0.35911602209944754	0.42467948717948717	1.0	1.0	1.0	0.124	0.124	0.8625	326.0	362.0	312.0	
21000	.9	b	0.0	0.3409090909090909	0.4207920792079208	1.0	1.0	1.0	0.12538095238095237	0.12538095238095237	0.9711428571428572	323.0	374.0	303.0	
22000	.9	b	0.0	0.33819628647214856	0.41914191419141916	1.0	1.0	1.0	0.12381818181818181	0.12381818181818181	0.9659090909090909	320.0	377.0	303.0	
23000	.9	b	0.0	0.35657894736842105	0.4269102990033223	1.0	1.0	1.0	0.12104347826086957	0.12104347826086957	0.9239130434782609	319.0	380.0	301.0	
24000	.9	b	0.0	0.3650137741046832	0.4310897435897436	1.0	1.0	1.0	0.117875	0.117875	0.8854166666666666	325.0	363.0	312.0	
25000	.9	b	0.0	0.3684931506849315	0.4336569579288026	1.0	1.0	1.0	0.11404	0.11404	0.85	326.0	365.0	309.0	
26000	.9	b	0.0	0.37231182795698925	0.43548387096774194	1.0	1.0	1.0	0.11057692307692307	0.11057692307692307	0.8223461538461538	318.0	372.0	310.0	
27000	.9	b	0.0	0.37231182795698925	0.43569131832797425	1.0	1.0	1.0	0.10666666666666667	0.10666666666666667	0.7918888888888889	317.0	372.0	311.0	
28000	.9	b	0.0	0.37815126050420167	0.41533546325878595	1.0	1.0	1.0	0.10685714285714286	0.10685714285714286	0.7771785714285714	330.0	357.0	313.0	
29000	.9	b	0.0	0.4046242774566474	0.43543046357615894	1.0	0.9985549132947977	1.0	0.10862068965517241	0.10862068965517241	0.7526206896551724	352.0	346.0	302.0	
