% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .01, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = 1, localbirth = true, learnalg = r, lrate = .01, 

% Test Parameters:
%basevig = [.01, .05, .1]
%learnalg = [r, n, b]
% 	Parameters		Results
Timestep	basevig	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .01, true, .334, .333, .001, 25, 0, 1, true, r, .01]
96000	.1	n	0.022213585934522908	0.48675884914970574	-Infinity	0.9777864140644899	0.9793621398800249	Infinity	0.174	0.174	0.521	584.0	416.0	0.0	
97000	.1	n	0.01611178397581576	0.4876932651616822	-Infinity	0.9838882160231832	0.9794153121174328	Infinity	0.107	0.107	0.247	583.0	417.0	0.0	
98000	.1	n	0.02309345313545636	0.48670657863623473	-Infinity	0.9769065468635661	0.9701434631928513	Infinity	0.212	0.212	0.999	571.0	429.0	0.0	
99000	.1	n	0.020933464224705316	0.4883864332195495	-Infinity	0.9790665357742946	0.9810701770129417	Infinity	0.153	0.153	0.119	565.0	435.0	0.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .1, true, .334, .333, .001, 25, 0, 1, true, b, .01]
0	.1	b	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	334.0	333.0	333.0	
1000	.1	b	0.0	0.46261682242990654	0.4678362573099415	1.0	1.0	1.0	0.182	0.182	1.297	337.0	321.0	342.0	
2000	.1	b	0.0	0.4560260586319218	0.46	1.0	1.0	1.0	0.162	0.162	0.787	343.0	307.0	350.0	
3000	.1	b	0.0	0.45741324921135645	0.4637883008356546	1.0	1.0	1.0	0.148	0.148	0.224	324.0	317.0	359.0	
4000	.1	b	0.0	0.44495412844036697	0.43874643874643876	1.0	1.0	1.0	0.165	0.165	0.982	322.0	327.0	351.0	
5000	.1	b	0.0	0.4235474006116208	0.43112947658402206	1.0	1.0	1.0	0.145	0.145	0.625	310.0	327.0	363.0	
6000	.1	b	0.0	0.3963963963963964	0.4157608695652174	1.0	1.0	1.0	0.163	0.163	1.993	299.0	333.0	368.0	
7000	.1	b	0.0016181229773462784	0.37719298245614036	0.3939828080229226	0.9983818770226537	1.0	1.0	0.156	0.156	1.256	309.0	342.0	349.0	
8000	.1	b	0.0	0.3595166163141994	0.3867403314917127	1.0	0.9984894259818731	1.0	0.147	0.147	0.867	307.0	331.0	362.0	
9000	.1	b	0.0	0.37424242424242427	0.3856749311294766	1.0	0.9984848484848485	1.0	0.164	0.164	1.211	307.0	330.0	363.0	
10000	.1	b	0.0015772870662460567	0.3715170278637771	0.3875	0.998422712933754	1.0	1.0	0.154	0.154	1.228	317.0	323.0	360.0	
11000	.1	b	0.0	0.36363636363636365	0.3825214899713467	1.0	1.0	1.0	0.12	0.12	0.815	321.0	330.0	349.0	
12000	.1	b	0.0	0.3668730650154799	0.3916913946587537	1.0	1.0	1.0	0.189	0.189	0.736	340.0	323.0	337.0	
13000	.1	b	0.0	0.3359872611464968	0.3845029239766082	1.0	1.0	1.0	0.244	0.244	2.216	344.0	314.0	342.0	
14000	.1	b	0.0	0.34210526315789475	0.37388724035608306	1.0	1.0	1.0	0.212	0.212	1.061	340.0	323.0	337.0	
15000	.1	b	0.0	0.3535031847133758	0.3692528735632184	1.0	1.0	1.0	0.177	0.177	1.509	338.0	314.0	348.0	
16000	.1	b	0.0	0.359375	0.37285714285714283	1.0	1.0	1.0	0.139	0.139	0.532	330.0	320.0	350.0	
17000	.1	b	0.0	0.37306501547987614	0.36127167630057805	1.0	1.0	1.0	0.199	0.199	1.016	331.0	323.0	346.0	
18000	.1	b	0.0014326647564469914	0.3885350318471338	0.3649851632047478	0.998567335243553	1.0	1.0	0.158	0.158	0.519	349.0	314.0	337.0	
19000	.1	b	0.0	0.38080495356037153	0.3712574850299401	1.0	1.0	1.0	0.162	0.162	0.684	343.0	323.0	334.0	
20000	.1	b	0.0	0.3675078864353312	0.36795252225519287	1.0	1.0	1.0	0.125	0.125	1.311	346.0	317.0	337.0	
21000	.1	b	0.0	0.36786786786786785	0.36984126984126986	1.0	1.0	0.9984126984126984	0.141	0.141	1.303	352.0	333.0	315.0	
22000	.1	b	0.0	0.3640483383685801	0.38006230529595014	1.0	1.0	1.0	0.138	0.138	0.686	348.0	331.0	321.0	
23000	.1	b	0.0	0.3659305993690852	0.37987987987987987	1.0	1.0	1.0	0.2	0.2	0.846	350.0	317.0	333.0	
24000	.1	b	0.0	0.36900958466453676	0.3813291139240506	1.0	1.0	1.0	0.19	0.19	0.644	371.0	313.0	316.0	
25000	.1	b	0.0	0.36698717948717946	0.3742138364779874	1.0	1.0	1.0	0.18	0.18	0.796	370.0	312.0	318.0	
26000	.1	b	0.0	0.3509933774834437	0.36809815950920244	1.0	1.0	1.0	0.209	0.209	1.105	372.0	302.0	326.0	
27000	.1	b	0.0	0.36363636363636365	0.3656716417910448	1.0	1.0	1.0	0.181	0.181	0.543	368.0	297.0	335.0	
28000	.1	b	0.0	0.3576388888888889	0.35798816568047337	1.0	1.0	1.0	0.155	0.155	1.175	374.0	288.0	338.0	
29000	.1	b	0.0	0.3838383838383838	0.3611111111111111	1.0	1.0	1.0	0.173	0.173	0.177	361.0	297.0	342.0	
30000	.1	b	0.0	0.37543859649122807	0.3645533141210375	1.0	1.0	1.0	0.197	0.197	1.664	368.0	285.0	347.0	
31000	.1	b	0.0	0.3680555555555556	0.36323529411764705	1.0	1.0	1.0	0.17	0.169	0.779	371.0	288.0	340.0	
32000	.1	b	0.0	0.3546099290780142	0.35285285285285284	1.0	0.99822695035461	1.0	0.191	0.192	1.422	385.0	282.0	333.0	
33000	.1	b	0.0	0.3642611683848797	0.3564954682779456	1.0	1.0	1.0	0.16	0.16	0.379	378.0	291.0	331.0	
34000	.1	b	0.0	0.3720538720538721	0.3660436137071651	1.0	1.0	1.0	0.193	0.193	1.223	382.0	297.0	321.0	
35000	.1	b	0.0	0.367003367003367	0.3644578313253012	1.0	1.0	1.0	0.157	0.157	1.265	371.0	297.0	332.0	
36000	.1	b	0.001366120218579235	0.36774193548387096	0.3611111111111111	0.9986338797814208	0.9967741935483871	1.0	0.145	0.145	0.567	366.0	310.0	324.0	
37000	.1	b	0.0	0.36908517350157727	0.35714285714285715	1.0	0.998422712933754	1.0	0.182	0.182	1.148	361.0	317.0	322.0	
38000	.1	b	0.0	0.37808641975308643	0.35917721518987344	1.0	1.0	1.0	0.164	0.164	0.588	360.0	324.0	316.0	
39000	.1	b	0.0	0.3857566765578635	0.34210526315789475	1.0	1.0	1.0	0.137	0.137	0.399	359.0	337.0	304.0	
40000	.1	b	0.0	0.3909348441926346	0.34	1.0	0.9985835694050992	1.0	0.174	0.174	0.586	347.0	353.0	300.0	
41000	.1	b	0.0	0.3739612188365651	0.3488372093023256	1.0	1.0	1.0	0.162	0.162	1.648	338.0	361.0	301.0	
42000	.1	b	0.0	0.37642045454545453	0.3590163934426229	1.0	1.0	1.0	0.171	0.171	0.7	343.0	352.0	305.0	
43000	.1	b	0.0	0.375	0.3610223642172524	1.0	1.0	1.0	0.142	0.142	0.823	331.0	356.0	313.0	
44000	.1	b	0.0	0.36464088397790057	0.35275080906148865	1.0	1.0	1.0	0.185	0.185	1.125	329.0	362.0	309.0	
45000	.1	b	0.0	0.3779840848806366	0.35873015873015873	1.0	1.0	1.0	0.176	0.176	1.159	308.0	377.0	315.0	
46000	.1	b	0.0	0.36272040302267	0.36245954692556637	1.0	1.0	0.9983818770226537	0.197	0.197	1.378	294.0	397.0	309.0	
47000	.1	b	0.0	0.3694029850746269	0.35130718954248363	1.0	0.9987562189054726	1.0	0.192	0.192	2.942	292.0	402.0	306.0	
48000	.1	b	0.0	0.35545023696682465	0.37101910828025475	1.0	0.9988151658767772	1.0	0.174	0.174	0.639	264.0	422.0	314.0	
49000	.1	b	0.0	0.36666666666666664	0.3869426751592357	1.0	0.9988095238095238	1.0	0.168	0.168	0.717	266.0	420.0	314.0	
50000	.1	b	0.0	0.3573170731707317	0.3815789473684211	1.0	1.0	1.0	0.196	0.196	0.663	286.0	410.0	304.0	
51000	.1	b	0.0	0.3581907090464548	0.3888888888888889	1.0	0.9987775061124694	1.0	0.195	0.195	1.161	276.0	409.0	315.0	
52000	.1	b	0.0	0.36419753086419754	0.39473684210526316	1.0	1.0	1.0	0.162	0.162	1.093	272.0	405.0	323.0	
53000	.1	b	0.0	0.3611111111111111	0.4046920821114369	1.0	1.0	0.998533724340176	0.165	0.165	0.9	263.0	396.0	341.0	
54000	.1	b	0.0	0.3549618320610687	0.3869565217391304	1.0	1.0	0.9971014492753624	0.178	0.178	1.903	262.0	393.0	345.0	
55000	.1	b	0.0	0.35732647814910024	0.38687150837988826	1.0	1.0	0.9986033519553073	0.163	0.163	0.323	253.0	389.0	358.0	
56000	.1	b	0.0	0.36783042394014964	0.39285714285714285	1.0	1.0	1.0	0.166	0.166	1.604	249.0	401.0	350.0	
57000	.1	b	0.0	0.38235294117647056	0.3959537572254335	1.0	1.0	0.9985549132947977	0.15	0.15	0.403	246.0	408.0	346.0	
58000	.1	b	0.0	0.3819796954314721	0.3907103825136612	1.0	1.0	0.9986338797814208	0.156	0.156	1.084	240.0	394.0	366.0	
59000	.1	b	0.0	0.38337801608579086	0.39645776566757496	1.0	0.9986595174262735	1.0	0.169	0.169	0.947	260.0	373.0	367.0	
60000	.1	b	0.0	0.386968085106383	0.39669421487603307	1.0	1.0	1.0	0.162	0.162	0.857	261.0	376.0	363.0	
61000	.1	b	0.0	0.3700787401574803	0.391008174386921	1.0	1.0	1.0	0.143	0.143	1.719	252.0	381.0	367.0	
62000	.1	b	0.0	0.3873056994818653	0.40633608815426997	1.0	0.9987046632124352	1.0	0.193	0.193	0.893	251.0	386.0	363.0	
63000	.1	b	0.0	0.38287153652392947	0.37945205479452054	1.0	1.0	1.0	0.177	0.177	0.692	238.0	397.0	365.0	
64000	.1	b	0.0	0.37721518987341773	0.36464088397790057	1.0	1.0	0.9958563535911602	0.149	0.149	1.043	243.0	395.0	362.0	
65000	.1	b	0.004	0.36753246753246754	0.3684931506849315	0.996	0.9987012987012988	1.0	0.174	0.174	1.499	250.0	385.0	365.0	
66000	.1	b	0.0	0.38235294117647056	0.3645251396648045	1.0	1.0	0.9986033519553073	0.187	0.187	1.048	234.0	408.0	358.0	
67000	.1	b	0.0	0.37050359712230213	0.35833333333333334	1.0	1.0	1.0	0.199	0.199	1.323	223.0	417.0	360.0	
68000	.1	b	0.0	0.3755924170616114	0.3547008547008547	1.0	1.0	1.0	0.186	0.186	0.717	227.0	422.0	351.0	
69000	.1	b	0.0	0.36611374407582936	0.35252808988764045	1.0	1.0	1.0	0.157	0.157	1.6	222.0	422.0	356.0	
70000	.1	b	0.0	0.3664302600472813	0.3674033149171271	1.0	1.0	1.0	0.155	0.155	0.875	215.0	423.0	362.0	
71000	.1	b	0.0	0.3942307692307692	0.3825136612021858	1.0	1.0	1.0	0.2	0.2	0.652	218.0	416.0	366.0	
72000	.1	b	0.0	0.4051094890510949	0.3810160427807487	1.0	1.0	1.0	0.174	0.174	0.842	215.0	411.0	374.0	
73000	.1	b	0.002403846153846154	0.400726392251816	0.391820580474934	0.9975961538461539	1.0	1.0	0.163	0.163	0.697	208.0	413.0	379.0	
74000	.1	b	0.002512562814070352	0.4026442307692308	0.4051948051948052	0.9974874371859297	1.0	1.0	0.172	0.172	0.359	199.0	416.0	385.0	
75000	.1	b	0.0	0.3826291079812207	0.4007936507936508	1.0	1.0	1.0	0.189	0.189	1.098	196.0	426.0	378.0	
76000	.1	b	0.0	0.38443396226415094	0.4094488188976378	1.0	1.0	1.0	0.185	0.185	0.581	195.0	424.0	381.0	
77000	.1	b	0.002617801047120419	0.39176470588235296	0.4127604166666667	0.9973821989528796	1.0	1.0	0.154	0.154	0.934	191.0	425.0	384.0	
78000	.1	b	0.0	0.39285714285714285	0.412303664921466	1.0	1.0	1.0	0.111	0.111	0.642	198.0	420.0	382.0	
79000	.1	b	0.0	0.3900709219858156	0.4049586776859504	1.0	0.9988179669030733	1.0	0.136	0.136	1.499	214.0	423.0	363.0	
80000	.1	b	0.0	0.39498806682577564	0.40625	1.0	1.0	1.0	0.156	0.156	1.259	229.0	419.0	352.0	
81000	.1	b	0.0021008403361344537	0.3756038647342995	0.3793103448275862	0.9978991596638656	1.0	0.9985632183908046	0.152	0.152	1.209	238.0	414.0	348.0	
82000	.1	b	0.0	0.3845208845208845	0.38772455089820357	1.0	1.0	1.0	0.154	0.154	0.822	259.0	407.0	334.0	
83000	.1	b	0.0	0.3640661938534279	0.3742690058479532	1.0	1.0	0.9985380116959064	0.188	0.188	1.992	235.0	423.0	342.0	
84000	.1	b	0.0	0.361244019138756	0.38130563798219586	1.0	1.0	1.0	0.14	0.14	0.751	245.0	418.0	337.0	
85000	.1	b	0.0	0.34688995215311	0.391304347826087	1.0	0.9988038277511961	1.0	0.181	0.181	2.813	237.0	418.0	345.0	
86000	.1	b	0.0	0.3401826484018265	0.3787878787878788	1.0	1.0	1.0	0.196	0.196	1.345	232.0	438.0	330.0	
87000	.1	b	0.0	0.3430913348946136	0.35993975903614456	1.0	1.0	1.0	0.193	0.193	1.478	241.0	427.0	332.0	
88000	.1	b	0.0	0.3387096774193548	0.3685800604229607	1.0	1.0	0.9984894259818731	0.135	0.135	1.128	235.0	434.0	331.0	
89000	.1	b	0.0	0.3344748858447489	0.3544891640866873	1.0	0.9988584474885844	1.0	0.144	0.144	0.785	239.0	438.0	323.0	
90000	.1	b	0.0	0.3399532710280374	0.3629518072289157	1.0	1.0	1.0	0.137	0.137	0.783	240.0	428.0	332.0	
91000	.1	b	0.0	0.34844868735083534	0.3901734104046243	1.0	1.0	1.0	0.19	0.19	0.63	235.0	419.0	346.0	
92000	.1	b	0.0	0.3658256880733945	0.3932748538011696	1.0	1.0	1.0	0.114	0.114	0.334	222.0	436.0	342.0	
93000	.1	b	0.0	0.3711111111111111	0.39622641509433965	1.0	1.0	1.0	0.185	0.185	0.529	232.0	450.0	318.0	
94000	.1	b	0.0	0.36613272311212813	0.3835820895522388	1.0	1.0	1.0	0.149	0.149	1.666	228.0	437.0	335.0	
95000	.1	b	0.0	0.34085778781038373	0.36163522012578614	1.0	1.0	1.0	0.175	0.175	1.912	239.0	443.0	318.0	
96000	.1	b	0.0	0.3555045871559633	0.36180124223602483	1.0	1.0	0.9984472049689441	0.16	0.16	0.511	242.0	436.0	322.0	
97000	.1	b	0.0	0.356981981981982	0.37883435582822084	1.0	1.0	1.0	0.153	0.153	0.736	230.0	444.0	326.0	
98000	.1	b	0.0	0.3685393258426966	0.3861538461538462	1.0	1.0	0.9984615384615385	0.171	0.171	0.745	230.0	445.0	325.0	
99000	.1	b	0.0	0.36525612472160357	0.38235294117647056	1.0	1.0	1.0	0.181	0.181	1.107	245.0	449.0	306.0	
